track_id,title,name,album,genre_top,split
6442,Richter Scale,EPMD,Live at ATP 2008,Hip-Hop,training
6443,Music,EPMD,Live at ATP 2008,Hip-Hop,training
6448,Please Listen To My Demo,EPMD,Live at ATP 2008,Hip-Hop,training
6459,Ma Alli Wu Ultillu,Zikrayat,Zikrayat Live on WFMU from the 2009 Golden Festival in NYC,International,training
6461,Florida Rain,Matt Bauer,Live at WFMU on Irene Trudel's show 6/9/2008,Folk,validation
6463,Are You the One?,Matt Bauer,Live at WFMU on Irene Trudel's show 6/9/2008,Folk,validation
6467,As She Came Out of  the Water,Matt Bauer,Live at WFMU on Irene Trudel's show 6/9/2008,Folk,validation
6469,Derya'da Deryaliklar,Orkestra Keyif,Keyif Live on WFMU from the 2009 Golden Festival in NYC,International,training
6517,Stars,Sakura Madams,Live at WFMU on Keili's Show 11/28/08,Rock,training
6519,Somebody To Love,Sakura Madams,Live at WFMU on Keili's Show 11/28/08,Rock,training
6603,The Woods,Height With Friends,Live at WFMU on Keili's Show 1/25/09,Hip-Hop,training
6605,Bad Weather,Height With Friends,Live at WFMU on Keili's Show 1/25/09,Hip-Hop,training
6606,Smash Your Eyes,Height With Friends,Live at WFMU on Keili's Show 1/25/09,Hip-Hop,training
6607,The World,Height With Friends,Live at WFMU on Keili's Show 1/25/09,Hip-Hop,training
6608,Cavalcade Lagoons,Height With Friends,Live at WFMU on Keili's Show 1/25/09,Hip-Hop,training
6609,2009,Height With Friends,Live at WFMU on Keili's Show 1/25/09,Hip-Hop,training
6610,Clack Struck Twelve,Height With Friends,Live at WFMU on Keili's Show 1/25/09,Hip-Hop,training
6611,Escape Tune,Height With Friends,Live at WFMU on Keili's Show 1/25/09,Hip-Hop,training
6674,Introduction: (Re)percussions,Jarrod Fowler,'Percussion' As Percussion,Experimental,training
6675,The End of Senseless Beating,Jarrod Fowler,'Percussion' As Percussion,Experimental,training
6677,Index,Jarrod Fowler,'Percussion' As Percussion,Experimental,training
6679,Different Strokes for Different Folks,Jarrod Fowler,'Percussion' As Percussion,Experimental,training
6680,Sound of the City:  A Musician is Being Beaten,Jarrod Fowler,'Percussion' As Percussion,Experimental,training
6684,Preface,Jarrod Fowler,'Percussion' As Percussion,Experimental,training
6762,Western States,Matt Bauer,Live at WFMU on Irene Trudel's show 6/9/2008,Folk,validation
6776,Abflussbestattung / Verrat Am Metal,Japanische Kampfhorspiele,Live at WFMU on Airborne Event 6/8/2008,Rock,training
6778,Dresscode,Japanische Kampfhorspiele,Live at WFMU on Airborne Event 6/8/2008,Rock,training
6779,Castle By the Sea,Cath and Phil Tyler,Live at WFMU on Dan Bodah's Show on 4/6/2008,Folk,validation
6782,Sunshine,Cath and Phil Tyler,Live at WFMU on Dan Bodah's Show on 4/6/2008,Folk,validation
6783,Fisherman's Girl,Cath and Phil Tyler,Live at WFMU on Dan Bodah's Show on 4/6/2008,Folk,validation
6788,Tokugiri Star,Peelander-Z,Live at WFMU on The Cherry Blossom Clinic 6/21/2002,Rock,training
6802,Spanish Civil War Tribute,Watcha Clan,Live at WFMU on Transpacific Sound Paradise 1/10/2009,International,training
6803,Balkan Qoulou,Watcha Clan,Live at WFMU on Transpacific Sound Paradise 1/10/2009,International,training
6854,Lost in Your,Lior,Live at WFMU on Irene Trudel's show 10/27/2008,Folk,training
6855,This Old Love,Lior,Live at WFMU on Irene Trudel's show 10/27/2008,Folk,training
6856,Autumn Flow,Lior,Live at WFMU on Irene Trudel's show 10/27/2008,Folk,training
6857,Drone Trailer,MV + EE and Willie Lane,Live at WFMU on Dan Bodah's Show 8/17/2008,Folk,training
7011,in sleepy electricity,junior85,sleepy,Electronic,validation
7373,heartbreaker,Lucky Dragons,Dark Falcon,Experimental,test
7374,new homes,Lucky Dragons,Dark Falcon,Experimental,test
7375,cherchez le dragon,Lucky Dragons,Dark Falcon,Experimental,test
7376,about peter,Lucky Dragons,Dark Falcon,Experimental,test
7377,with new trees,Lucky Dragons,Dark Falcon,Experimental,test
7378,resurrect dead on planet jupiter,Lucky Dragons,Dark Falcon,Experimental,test
7379,it's hard to fall asleep,Lucky Dragons,Dark Falcon,Experimental,test
7381,i'd play at the rotunda,Lucky Dragons,Dark Falcon,Experimental,test
7383,i hear horrible music,Lucky Dragons,Dark Falcon,Experimental,test
7385,my imaginary scary home,Lucky Dragons,Dark Falcon,Experimental,test
7386,its hard to wake up,Lucky Dragons,Dark Falcon,Experimental,test
7388,girlworld (3 in a bed mix),Lucky Dragons,Dark Falcon,Experimental,test
7391,all these wires between us,Lucky Dragons,Dark Falcon,Experimental,test
7393,leaving things as they are,Lucky Dragons,Dark Falcon,Experimental,test
7481,Seeing You Out,BrokeMC,Seeing Things,Hip-Hop,training
7482,Seeing Things Intro,BrokeMC,Seeing Things,Hip-Hop,training
7483,Doom Days,BrokeMC,Seeing Things,Hip-Hop,training
7487,The Robot's Heel,BrokeMC,Seeing Things,Hip-Hop,training
7488,The Discovery,BrokeMC,Seeing Things,Hip-Hop,training
7489,Too Much to deal with,BrokeMC,Seeing Things,Hip-Hop,training
7490,Follow That,BrokeMC,Seeing Things,Hip-Hop,training
7491,broke Pimpin,BrokeMC,Seeing Things,Hip-Hop,training
7492,In the Dark,BrokeMC,Seeing Things,Hip-Hop,training
7495,Soft South Africans,Homosexuals,"Live at WFMU's SXSW Showcase at Spiro's in Austin, TX on 3/14/2008",Rock,training
7526,Easy on the Eyes,Monk Turner,Love Story,Pop,training
7527,With You,Monk Turner,Love Story,Pop,training
7528,Game,Monk Turner,Love Story,Pop,training
7529,Seeking,Monk Turner,Love Story,Pop,training
7548,First Movement,Z'EV,Symphony #2: Elementalities,Experimental,training
7554,Seventh Movement,Z'EV,Symphony #2: Elementalities,Experimental,training
7709,Deep At Sea,Mia Doi Todd,Live at WFMU on Trouble's Show on 3/03/2005,Folk,training
7710,What If We Do,Mia Doi Todd,Live at WFMU on Trouble's Show on 3/03/2005,Folk,training
7711,The Way,Mia Doi Todd,Live at WFMU on Trouble's Show on 3/03/2005,Folk,training
7712,My Room Is White,Mia Doi Todd,Live at WFMU on Trouble's Show on 3/03/2005,Folk,training
7713,I gave you my home,Mia Doi Todd,Live at WFMU on Trouble's Show on 3/03/2005,Folk,training
7872,Saved,Boss Hog,Live at WFMU on the Cherry Blossom Clinic 12/20/2008,Rock,training
8056,Get It While You Can,The Dirtbombs,Live at WFMU on The Cherry Blossom Clinic on 10/25/2003,Rock,training
8208,Rocket USA,Alan Vega & Oneida,"Live at WFMU's Free Music Series, Southpaw 10/13/2007",Rock,training
8256,Sugar In My Coffin,Curtis Eller,Live at WFMU on Irene Trudel's show 7/28/08,Folk,training
8259,Always Sugar for the Horses,Curtis Eller,Live at WFMU on Irene Trudel's show 7/28/08,Folk,training
8261,Black Diamond,Curtis Eller,Live at WFMU on Irene Trudel's show 7/28/08,Folk,training
8345,Walter,Walter,Free Matter for the Blind Volume 3: Real Horrible,Experimental,training
8357,Promocja Belkot radio commercial,Free Matter for the Blind,Free Matter for the Blind Volume 4: Foreigner,Experimental,training
8363,"Outside of fashion boutique, Xian, China",Free Matter for the Blind,Free Matter for the Blind Volume 4: Foreigner,Experimental,training
8372,variations on Foreigners,Dirty White Boy,Free Matter for the Blind Volume 4: Foreigner,Experimental,training
8416,Track 33,Taal,Free Matter for the Blind Volume 5: FILE Under L.O.V.E.,Experimental,training
9152,1991,dj smallcock,Yinyue,Experimental,training
9155,Tossypot,Peeled Hearts Paste,Plover Brand,Experimental,test
9307,Racing Past the Zenith,Kitty Kadoogal,Confuse Red With Survival,Experimental,training
9476,Plight Of The Bumblebee,A Kombi,Music to Drive By,Experimental,training
9477,Colour Me Your Colour,Justice Yeldham,Cicatrix,Experimental,training
9491,Rape Me,Toxic Lipstick,Poopin,Rock,training
9505,168 Toronto 260305,Justice Yeldham,Cicatrix,Experimental,training
9511,Message From the Law,Sic Alps,Description Of The Harbor,Rock,training
9512,Eywat Setenafegagn,Getatchew Mekuria &amp; The Ex &amp; Guests,Moa Anbessa,International,training
9513,Cold Water,Old Time Relijun,"Live at Southpaw, Brooklyn for WFMU's Free Music Series Oct 13, 2007",Rock,training
9550,Slippershell,Kristin Hersh,Speedbath (working),Rock,validation
9553,Morning Birds,Kristin Hersh,Speedbath (working),Rock,validation
9555,Krait,Kristin Hersh,Speedbath (working),Rock,validation
9557,Moan,Kristin Hersh,Speedbath (working),Rock,validation
9559,Mississippi Kite,Kristin Hersh,Speedbath (working),Rock,validation
9560,Fortune,Kristin Hersh,Speedbath (working),Rock,validation
9678,Riboflavin Horror,Volvox,"Egg, Pluto Pup & You",Experimental,training
9721,Track 01,Justice Yeldham,Justice Yeldham & the Drummer Who Wishes to Remain Namesless,Experimental,training
9846,Computer Music/Post-Fordism,Mattin,Proletarian of Noise,Experimental,training
9887,All I Ever Wanted,Meg Baird,James Blackshaw & Meg Baird - Live At ISSUE Project Room 3/7/09,Folk,training
9888,Cross,James Blackshaw,James Blackshaw & Meg Baird - Live At ISSUE Project Room 3/7/09,Folk,training
9918,Scorpion Whip,Sissy Spacek,French Record,Experimental,training
9962,Amour,Avec Noir,Avec Noir,Rock,training
10186,Love To C You Dance (Premixed),Dubyouth Soundsystem,Music Beyond No Borders Vol. 1,International,training
10192,Fucking Exotic Bitches,The Professional Savage,RIP Syringe Stick Up Mama,Hip-Hop,training
10250,Tree Symphony,JayDee,Free Matter for the Blind Volume 6: Mysterious Worldz (Light Side),Instrumental,test
10374,Into the Fog,Sodadosa,Murmuring Chaos,Experimental,training
10375,Torturing Mantra,Sodadosa,Murmuring Chaos,Experimental,training
10376,Low Nightmare,Sodadosa,Murmuring Chaos,Experimental,training
10377,Abandoned,Sodadosa,Murmuring Chaos,Experimental,training
10381,Baron in the Trees,Big Blood,Big Blood & The Bleedin' Hearts,Folk,test
10382,New Dish Rag,Big Blood,Big Blood & The Bleedin' Hearts,Folk,test
10383,Graceless Lady,Big Blood,Big Blood & The Bleedin' Hearts,Folk,test
10384,Blood Mumble,Big Blood,Big Blood & The Bleedin' Hearts,Folk,test
10385,Curee,Big Blood,Big Blood & The Bleedin' Hearts,Folk,test
10386,The Birds &amp; The Herds,Big Blood,Big Blood & The Bleedin' Hearts,Folk,test
10387,Tease it Like a Cop,Big Blood,Big Blood & The Bleedin' Hearts,Folk,test
10388,Night Lighter,Big Blood,Big Blood & The Bleedin' Hearts,Folk,test
10389,Terrapin (oh! syd),Big Blood,Big Blood & The Bleedin' Hearts,Folk,test
10435,Paku Paku,Funky Terrorist,Volume II,Experimental,training
10438,Little Lepers,Big Blood,The Grove,Folk,test
10439,In The Light Of The Moon,Big Blood,The Grove,Folk,test
10440,No Gravity Blues,Big Blood,The Grove,Folk,test
10441,In The Shade,Big Blood,The Grove,Folk,test
10442,Something Brighter Than The News,Big Blood,The Grove,Folk,test
10443,Beast (1 Beast),Big Blood,The Grove,Folk,test
10444,Restless Purity,Big Blood,The Grove,Folk,test
10447,Low Gravity Blues,Big Blood,The Grove,Folk,test
10458,Highway,Uke of Spaces Corners,A Streams Area or: Watershed,Folk,training
10480,Adversaries &amp; Enemies,Big Blood,Sew Your Wild Days Tour Vol. 1,Folk,test
10481,Spit Shine,Big Blood,Sew Your Wild Days Tour Vol. 1,Folk,test
10485,Song For Baltimore,Big Blood,Sew Your Wild Days Tour Vol. 1,Folk,test
10521,boys boys boys,Sabrina,Volume I,Experimental,training
10527,r u serious,Funky Terrorist,Volume I,Experimental,training
10535,azaria vs the spaceman,Scratch My Nose,Volume I,Experimental,training
10541,.,Sports bra,Volume I,Experimental,training
10575,Premonitions: The Fantasy,Bobb Trimble,Harvest of Dreams,Folk,training
10577,One Mile From Heaven (short version),Bobb Trimble,Iron Curtain Innocence,Folk,training
10668,"999,999",Nine Inch Nails,The Slip,Rock,training
10669,"1,000,000",Nine Inch Nails,The Slip,Rock,training
10670,Letting You,Nine Inch Nails,The Slip,Rock,training
10671,Discipline,Nine Inch Nails,The Slip,Rock,training
10672,Echoplex,Nine Inch Nails,The Slip,Rock,training
10673,Head Down,Nine Inch Nails,The Slip,Rock,training
10674,Lights in the Sky,Nine Inch Nails,The Slip,Rock,training
10675,Corona Radiata,Nine Inch Nails,The Slip,Rock,training
10676,The Four of Us are Dying,Nine Inch Nails,The Slip,Rock,training
10677,Demon Seed,Nine Inch Nails,The Slip,Rock,training
10678,Glory Daze,Big Blood,"Space Gallery Jan. 27, 2007 Sahara Club Jan. 28, 2007",Folk,test
10679,The Rise Of Quinnisa Rose,Big Blood,"Space Gallery Jan. 27, 2007 Sahara Club Jan. 28, 2007",Folk,test
10682,She Said Nothing,Big Blood,"Space Gallery Jan. 27, 2007 Sahara Club Jan. 28, 2007",Folk,test
10684,Don't Trust The Ruin,Big Blood,"Space Gallery Jan. 27, 2007 Sahara Club Jan. 28, 2007",Folk,test
10693,6.6.05,BOPD,2005 Stayin Alive InstruMentals,Hip-Hop,training
10694,aint no thing,BOPD,2005 Stayin Alive InstruMentals,Hip-Hop,training
10695,2.17.05,BOPD,2005 Stayin Alive InstruMentals,Hip-Hop,training
10696,2.18.05 dai,BOPD,2005 Stayin Alive InstruMentals,Hip-Hop,training
10697,1.26 beat1,BOPD,2005 Stayin Alive InstruMentals,Hip-Hop,training
10698,2.12.05 elevator,BOPD,2005 Stayin Alive InstruMentals,Hip-Hop,training
10699,2.2.05,BOPD,2005 Stayin Alive InstruMentals,Hip-Hop,training
10805,Super Nude,Lesbian Afternoon,Super Nude EP,Pop,training
10806,Glowing Pavements,Lesbian Afternoon,Super Nude EP,Pop,training
10807,Three Owls Teahaus,Lesbian Afternoon,Super Nude EP,Pop,training
10808,Wind Up The Hypnotist,Lesbian Afternoon,Super Nude EP,Pop,training
10809,Pass That Joint,Lesbian Afternoon,Super Nude EP,Pop,training
10810,Under The Sunset,Lesbian Afternoon,Super Nude EP,Pop,training
10983,Track 02,Justice Yeldham,Justice Yeldham & the Drummer Who Wishes to Remain Namesless,Experimental,training
10992,The Grove Is Hotter Than An Ocean's Oven,Big Blood,The Grove,Folk,test
10993,Oh Country (Skin &amp; Bones),Big Blood,Big Blood & The Bleedin' Hearts,Folk,test
11019,Mirror Friends,Lucky Dragons,Dream Island Laughing Language,Experimental,test
11020,Morning Ritual,Lucky Dragons,Dream Island Laughing Language,Experimental,test
11059,Vitamin C,Big Blood,Sew Your Wild Days Tour Vol. 1,Folk,test
11198,Together We Will Wait,Black Band Coal Company,netBloc Vol. 20: music to accompany the world traveller,Pop,training
11199,Love Is An Eternal Lie,The Sleeping Tree,netBloc Vol. 20: music to accompany the world traveller,Pop,training
11200,Berlin Lights (Finistere),March Rosetta,netBloc Vol. 20: music to accompany the world traveller,Pop,test
11204,Steppin' In,Audible Intelligence,netBloc Vol. 20: music to accompany the world traveller,Hip-Hop,test
11206,Elles,Music Komite,netBloc Vol. 20: music to accompany the world traveller,Electronic,training
11234,290504 beirut,Justice Yeldham,Live in Beirut,Experimental,training
11237,270104 berlin,Justice Yeldham,Live in Germany,Experimental,training
11239,hamar 261005,Justice Yeldham,Live in School,Experimental,training
11242,280405 seoul,Justice Yeldham,Live in Seoul,Experimental,training
11261,India,Mira Cook,Live at WFMU on Billy Jam's show 4/10/2009,Pop,training
11262,Wataridori 2,Cornelius,The WIRED CD: Rip. Sample. Mash. Share.,Electronic,training
11264,My Fair Lady,David Byrne,The WIRED CD: Rip. Sample. Mash. Share.,Rock,training
11268,Fake French,Le Tigre,The WIRED CD: Rip. Sample. Mash. Share.,Rock,training
11298,Now Get Busy,Beastie Boys,The WIRED CD: Rip. Sample. Mash. Share.,Hip-Hop,training
11299,No Meaning No (feat. Fine Arts Militia),Chuck D,The WIRED CD: Rip. Sample. Mash. Share.,Hip-Hop,training
11306,Inspiration,Abunai!,Universal Mind Decoder,Rock,training
11333,Instrumental,Gen Ken Montgomery,Live at WFMU on The Open Door with Richard 2/11/82,Experimental,training
11334,Instrumental,Gen Ken Montgomery,Live at WFMU on The Open Door with Richard 2/11/82,Experimental,training
11503,All Operations,Big Blood,Strange Maine 11.04.06,Folk,test
11504,A Friendly Noose,Big Blood,Strange Maine 11.04.06,Folk,test
11505,A Quiet Lousy Roar,Big Blood,Strange Maine 11.04.06,Folk,test
11508,Under The Concourse,Big Blood,Strange Maine 11.04.06,Folk,test
11544,Radiation,The Lost Demension,Message From Space!,Experimental,training
11638,Romantic Neck Tattoo,Embarker,Dis-adelphia,Instrumental,training
11671,Abre La Ventana,Cordero,Live at WFMU on Transpacific Sound Paradise 4/4/2009,International,training
11672,(intro),Cordero,Live at WFMU on Transpacific Sound Paradise 4/4/2009,International,training
11673,El Arco Iris,Cordero,Live at WFMU on Transpacific Sound Paradise 4/4/2009,International,training
11674,(chat w/ Rob Weisberg),Cordero,Live at WFMU on Transpacific Sound Paradise 4/4/2009,International,training
11675,La Sombra,Cordero,Live at WFMU on Transpacific Sound Paradise 4/4/2009,International,training
11677,Quique,Cordero,Live at WFMU on Transpacific Sound Paradise 4/4/2009,International,training
11679,Ruleta Rusa,Cordero,Live at WFMU on Transpacific Sound Paradise 4/4/2009,International,training
11681,Heart In Me,Cordero,Live at WFMU on Transpacific Sound Paradise 4/4/2009,International,training
11682,(chat w/ Rob Weisberg),Cordero,Live at WFMU on Transpacific Sound Paradise 4/4/2009,International,training
11683,Matadora,Cordero,Live at WFMU on Transpacific Sound Paradise 4/4/2009,International,training
11763,"Press Play Instrumental     {6th Sense, A Pinks, Emilio Rojas, Skyzoo}",6th Sense,It's A 6th Sense Beat Yo!!,Hip-Hop,training
11764,28 Chasing 1988 Instrumental     {Adele &amp; 6th Sense}.mp3,6th Sense,It's A 6th Sense Beat Yo!!,Hip-Hop,training
11765,Just Fine Instrumental     {Wildabeast},6th Sense,It's A 6th Sense Beat Yo!!,Hip-Hop,training
11766,Beyon My Instrumental     {6th Sense},6th Sense,It's A 6th Sense Beat Yo!!,Hip-Hop,training
11767,Let's Do It Instrumental     {6th Sense},6th Sense,It's A 6th Sense Beat Yo!!,Hip-Hop,training
11768,The Itis Instrumental     {Black ELement},6th Sense,It's A 6th Sense Beat Yo!!,Hip-Hop,training
11769,Fallen Shadows Instrumental     {Viva La Hova},6th Sense,It's A 6th Sense Beat Yo!!,Hip-Hop,training
11770,Future Music Instrumental     {6th Sense},6th Sense,It's A 6th Sense Beat Yo!!,Hip-Hop,training
11771,D'Evils 2008 Instrumental     {Talib Kweli},6th Sense,It's A 6th Sense Beat Yo!!,Hip-Hop,training
